transfer_id,customer_id,transfer_ts,source_country,dest_country,corridor,send_currency,dest_currency,send_amount_gbp,fee_gbp,total_cost_gbp,fx_mid_rate,fx_spread,customer_rate,recipient_amount,fx_margin_gbp,n_line_items
561089,17579,2011-07-25 09:50:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,106.45,1.89,108.34,1.17,0.0107,1.157481,123.21,1.14,6
561092,17054,2011-07-25 09:58:00,United Kingdom,India,United Kingdom -> India,GBP,INR,288.5,1.37,289.87,105.0,0.0047,104.5065,30150.13,1.36,19
561093,12540,2011-07-25 10:01:00,Spain,Poland,Spain -> Poland,GBP,PLN,1358.39,8.01,1366.4,5.05,0.0077,5.011115,6807.05,10.46,47
561094,12474,2011-07-25 10:04:00,Germany,Ghana,Germany -> Ghana,GBP,GHS,513.64,2.21,515.85,15.5,0.0094,15.3543,7886.58,4.83,33
561095,17040,2011-07-25 10:19:00,United Kingdom,India,United Kingdom -> India,GBP,INR,449.73,1.89,451.62,105.0,0.0047,104.5065,46999.71,2.11,15
561096,16099,2011-07-25 10:28:00,United Kingdom,India,United Kingdom -> India,GBP,INR,273.8,1.37,275.17,105.0,0.0047,104.5065,28613.88,1.29,13
561097,15981,2011-07-25 10:47:00,United Kingdom,Romania,United Kingdom -> Romania,GBP,RON,397.2,3.26,400.46,5.8,0.0141,5.71822,2271.28,5.6,13
561098,14194,2011-07-25 10:56:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,558.49,3.85,562.34,71.0,0.0075,70.4675,39355.39,4.19,26
561099,14100,2011-07-25 11:01:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,194.9,1.39,196.29,1.17,0.0094,1.159002,225.89,1.83,26
561100,15289,2011-07-25 11:01:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,322.53,3.06,325.59,1150.0,0.0051,1144.135,369017.86,1.64,29
561101,16013,2011-07-25 11:05:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,241.92,2.3,244.22,1150.0,0.0051,1144.135,276789.14,1.23,1
561102,12412,2011-07-25 11:17:00,Denmark,USA,Denmark -> USA,GBP,USD,376.24,2.22,378.46,1.27,0.0057,1.262761,475.1,2.14,17
561105,15218,2011-07-25 11:36:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,414.25,3.69,417.94,1.17,0.0107,1.157481,479.49,4.43,16
561106,14246,2011-07-25 11:37:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,520.23,2.76,522.99,355.0,0.0123,350.6335,182410.07,6.4,26
561109,15218,2011-07-25 11:43:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,298.2,2.65,300.85,1.17,0.0107,1.157481,345.16,3.19,3
561111,16422,2011-07-25 11:49:00,United Kingdom,Romania,United Kingdom -> Romania,GBP,RON,734.0,6.02,740.02,5.8,0.0141,5.71822,4197.17,10.35,5
561112,14606,2011-07-25 11:53:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,124.44,1.89,126.33,1.17,0.0107,1.157481,144.04,1.33,29
561113,17841,2011-07-25 12:09:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,822.86,7.82,830.68,1150.0,0.0051,1144.135,941462.93,4.2,114
561114,14775,2011-07-25 12:12:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,294.9,2.8,297.7,1150.0,0.0051,1144.135,337405.41,1.5,20
561115,17675,2011-07-25 12:12:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,252.4,1.55,253.95,1.27,0.0101,1.257173,317.31,2.55,8
561116,13520,2011-07-25 12:22:00,Switzerland,Philippines,Switzerland -> Philippines,GBP,PHP,856.0,5.05,861.05,71.0,0.0089,70.3681,60235.09,7.62,12
561118,15781,2011-07-25 12:25:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,127.95,1.55,129.5,1.27,0.0101,1.257173,160.86,1.29,6
561119,17719,2011-07-25 12:34:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,233.51,1.55,235.06,1.27,0.0101,1.257173,293.56,2.36,11
561120,15835,2011-07-25 12:50:00,United Kingdom,India,United Kingdom -> India,GBP,INR,187.2,1.37,188.57,105.0,0.0047,104.5065,19563.62,0.88,9
561125,17364,2011-07-25 12:58:00,United Kingdom,Kenya,United Kingdom -> Kenya,GBP,KES,531.96,3.14,535.1,200.0,0.014,197.2,104902.51,7.45,30
561128,16249,2011-07-25 12:59:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,331.74,1.55,333.29,1.27,0.0101,1.257173,417.05,3.35,18
561132,14344,2011-07-25 13:00:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,126.75,1.42,128.17,71.0,0.0075,70.4675,8931.76,0.95,4
561147,16841,2011-07-25 13:06:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,317.82,1.55,319.37,1.27,0.0101,1.257173,399.55,3.21,25
561170,16027,2011-07-25 13:16:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,150.85,1.39,152.24,1.17,0.0094,1.159002,174.84,1.42,5
561189,16557,2011-07-25 13:28:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,101.15,0.82,101.97,355.0,0.0123,350.6335,35466.58,1.24,6
561190,17631,2011-07-25 13:37:00,United Kingdom,India,United Kingdom -> India,GBP,INR,113.95,1.37,115.32,105.0,0.0047,104.5065,11908.52,0.54,8
561191,15129,2011-07-25 13:42:00,United Kingdom,Bangladesh,United Kingdom -> Bangladesh,GBP,BDT,299.4,2.19,301.59,139.0,0.009,137.749,41242.05,2.69,6
561192,16033,2011-07-25 13:45:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,441.14,2.34,443.48,355.0,0.0123,350.6335,154678.46,5.43,58
561193,13296,2011-07-25 13:46:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,87.4,1.55,88.95,1.27,0.0101,1.257173,109.88,0.88,5
561194,13814,2011-07-25 13:54:00,Germany,Philippines,Germany -> Philippines,GBP,PHP,617.54,3.21,620.75,71.0,0.0139,70.0131,43235.89,8.58,31
561195,14796,2011-07-25 13:57:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,564.03,5.36,569.39,1150.0,0.0051,1144.135,645326.46,2.88,102
561196,14342,2011-07-25 14:35:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,110.14,1.89,112.03,1.17,0.0107,1.157481,127.48,1.18,4
561197,16364,2011-07-25 14:35:00,United Kingdom,Romania,United Kingdom -> Romania,GBP,RON,347.55,2.85,350.4,5.8,0.0141,5.71822,1987.37,4.9,29
561199,14970,2011-07-25 14:45:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,337.5,2.13,339.63,1.17,0.0094,1.159002,391.16,3.17,5
561200,13695,2011-07-25 15:01:00,United Kingdom,India,United Kingdom -> India,GBP,INR,95.28,1.37,96.65,105.0,0.0047,104.5065,9957.38,0.45,5
561201,14692,2011-07-25 15:08:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,111.25,1.42,112.67,71.0,0.0075,70.4675,7839.51,0.83,14
561202,17705,2011-07-25 15:14:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,135.0,1.89,136.89,1.17,0.0107,1.157481,156.26,1.44,9
561203,14232,2011-07-25 15:17:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,311.76,2.56,314.32,5.05,0.0123,4.987885,1555.02,3.83,16
561204,12836,2011-07-25 15:22:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,451.13,3.11,454.24,71.0,0.0075,70.4675,31790.0,3.38,24
561205,17693,2011-07-25 15:48:00,United Kingdom,Kenya,United Kingdom -> Kenya,GBP,KES,200.47,1.18,201.65,200.0,0.014,197.2,39532.68,2.81,16
561206,13110,2011-07-25 16:18:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,302.71,1.6,304.31,355.0,0.0123,350.6335,106140.27,3.72,23
561207,13110,2011-07-25 16:20:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,7.04,0.82,7.86,355.0,0.0123,350.6335,2468.46,0.09,2
561208,15372,2011-07-25 16:39:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,2007.4,10.64,2018.04,355.0,0.0123,350.6335,703861.69,24.69,27
561216,14606,2011-07-25 17:04:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,120.0,1.89,121.89,1.17,0.0107,1.157481,138.9,1.28,1
561219,18180,2011-07-26 08:51:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,301.2,2.86,304.06,1150.0,0.0051,1144.135,344613.46,1.54,23
561220,17734,2011-07-26 09:20:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,427.23,4.06,431.29,1150.0,0.0051,1144.135,488808.8,2.18,24
561221,15281,2011-07-26 09:23:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,214.82,2.04,216.86,1150.0,0.0051,1144.135,245783.08,1.1,13
561222,13588,2011-07-26 09:27:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,491.0,4.66,495.66,1150.0,0.0051,1144.135,561770.28,2.5,38
561223,15358,2011-07-26 09:51:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,152.66,0.82,153.48,355.0,0.0123,350.6335,53527.71,1.88,14
561224,13629,2011-07-26 09:55:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,895.0,8.5,903.5,1150.0,0.0051,1144.135,1024000.82,4.56,5
561226,15618,2011-07-26 10:13:00,United Kingdom,Kenya,United Kingdom -> Kenya,GBP,KES,222.83,1.31,224.14,200.0,0.014,197.2,43942.08,3.12,12
561228,12431,2011-07-26 10:16:00,Australia,Philippines,Australia -> Philippines,GBP,PHP,118.8,0.99,119.79,71.0,0.0105,70.2545,8346.23,1.25,1
561231,15855,2011-07-26 10:20:00,United Kingdom,India,United Kingdom -> India,GBP,INR,237.55,1.37,238.92,105.0,0.0047,104.5065,24825.52,1.12,21
561236,15159,2011-07-26 10:27:00,United Kingdom,India,United Kingdom -> India,GBP,INR,908.46,3.82,912.28,105.0,0.0047,104.5065,94939.97,4.27,43
561241,13930,2011-07-26 11:00:00,United Kingdom,Romania,United Kingdom -> Romania,GBP,RON,210.0,1.72,211.72,5.8,0.0141,5.71822,1200.83,2.96,10
561242,16258,2011-07-26 11:05:00,United Kingdom,India,United Kingdom -> India,GBP,INR,1152.8,4.84,1157.64,105.0,0.0047,104.5065,120475.09,5.42,27
561244,13865,2011-07-26 11:24:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,100.82,1.89,102.71,1.17,0.0107,1.157481,116.7,1.08,6
561246,16951,2011-07-26 11:38:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,208.96,1.11,210.07,355.0,0.0123,350.6335,73268.38,2.57,15
561247,16592,2011-07-26 11:38:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,668.39,2.87,671.26,1.27,0.0101,1.257173,840.28,6.75,43
561248,16592,2011-07-26 11:39:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,24.96,1.55,26.51,1.27,0.0101,1.257173,31.38,0.25,2
561257,14911,2011-07-26 12:00:00,EIRE,Nigeria,EIRE -> Nigeria,GBP,NGN,396.77,1.59,398.36,1150.0,0.0127,1135.395,450490.67,5.04,7
561258,15513,2011-07-26 12:03:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,1611.11,15.31,1626.42,1150.0,0.0051,1144.135,1843327.34,8.22,38
561259,12584,2011-07-26 12:04:00,Italy,Kenya,Italy -> Kenya,GBP,KES,147.1,1.95,149.05,200.0,0.0052,198.96,29267.02,0.76,6
561280,18211,2011-07-26 12:24:00,United Kingdom,India,United Kingdom -> India,GBP,INR,130.8,1.37,132.17,105.0,0.0047,104.5065,13669.45,0.61,7
561284,16818,2011-07-26 12:24:00,United Kingdom,India,United Kingdom -> India,GBP,INR,87.96,1.37,89.33,105.0,0.0047,104.5065,9192.39,0.41,5
561288,13379,2011-07-26 12:26:00,United Kingdom,India,United Kingdom -> India,GBP,INR,136.29,1.37,137.66,105.0,0.0047,104.5065,14243.19,0.64,13
561295,15311,2011-07-26 12:28:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,1648.73,13.52,1662.25,5.05,0.0123,4.987885,8223.68,20.28,28
561314,16266,2011-07-26 12:36:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,161.9,1.39,163.29,1.17,0.0094,1.159002,187.64,1.52,8
561320,16942,2011-07-26 12:57:00,United Kingdom,India,United Kingdom -> India,GBP,INR,191.89,1.37,193.26,105.0,0.0047,104.5065,20053.75,0.9,28
561321,13668,2011-07-26 12:59:00,United Kingdom,Ghana,United Kingdom -> Ghana,GBP,GHS,170.76,1.97,172.73,15.5,0.0124,15.3078,2613.96,2.12,17
561322,15203,2011-07-26 13:03:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,301.98,1.9,303.88,1.17,0.0094,1.159002,350.0,2.84,26
561324,14414,2011-07-26 13:45:00,United Kingdom,Kenya,United Kingdom -> Kenya,GBP,KES,295.64,1.74,297.38,200.0,0.014,197.2,58300.21,4.14,21
561325,17596,2011-07-26 13:46:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,449.87,4.27,454.14,1150.0,0.0051,1144.135,514712.01,2.29,42
561329,15044,2011-07-26 13:57:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,154.21,0.82,155.03,355.0,0.0123,350.6335,54071.19,1.9,16
561330,16019,2011-07-26 14:03:00,United Kingdom,Kenya,United Kingdom -> Kenya,GBP,KES,462.75,2.73,465.48,200.0,0.014,197.2,91254.3,6.48,28
561331,16809,2011-07-26 14:24:00,United Kingdom,Romania,United Kingdom -> Romania,GBP,RON,127.61,1.05,128.66,5.8,0.0141,5.71822,729.7,1.8,26
561332,13492,2011-07-26 14:25:00,Switzerland,Nigeria,Switzerland -> Nigeria,GBP,NGN,593.74,2.61,596.35,1150.0,0.0112,1137.12,675153.63,6.65,22
561334,15440,2011-07-26 14:27:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,111.86,1.89,113.75,1.17,0.0107,1.157481,129.48,1.2,12
561352,18094,2011-07-26 14:41:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,416.9,2.21,419.11,355.0,0.0123,350.6335,146179.11,5.13,13
561353,18094,2011-07-26 14:42:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,208.2,1.1,209.3,355.0,0.0123,350.6335,73001.89,2.56,5
561355,13090,2011-07-26 14:51:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,968.4,8.62,977.02,1.17,0.0107,1.157481,1120.9,10.36,15
561356,14273,2011-07-26 14:56:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,231.35,1.46,232.81,1.17,0.0094,1.159002,268.14,2.17,11
561359,17160,2011-07-26 15:29:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,566.84,4.65,571.49,5.05,0.0123,4.987885,2827.33,6.97,32
561360,16133,2011-07-26 15:37:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,375.0,1.99,376.99,355.0,0.0123,350.6335,131487.56,4.61,9
561363,17238,2011-07-26 15:42:00,United Kingdom,Bangladesh,United Kingdom -> Bangladesh,GBP,BDT,218.44,1.76,220.2,139.0,0.009,137.749,30089.89,1.97,42
561366,15152,2011-07-26 15:45:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,310.72,1.65,312.37,355.0,0.0123,350.6335,108948.84,3.82,21
561368,14866,2011-07-26 16:00:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,36.5,1.89,38.39,1.17,0.0107,1.157481,42.25,0.39,1
561378,17861,2011-07-26 16:55:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,134.38,1.55,135.93,1.27,0.0101,1.257173,168.94,1.36,8
561381,17920,2011-07-26 17:14:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,110.78,1.89,112.67,1.17,0.0107,1.157481,128.23,1.19,6
561382,16750,2011-07-26 17:27:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,199.04,1.42,200.46,71.0,0.0075,70.4675,14025.85,1.49,32
561383,13730,2011-07-27 08:35:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,445.85,3.97,449.82,1.17,0.0107,1.157481,516.06,4.77,21
561384,13194,2011-07-27 09:01:00,United Kingdom,India,United Kingdom -> India,GBP,INR,60.7,1.37,62.07,105.0,0.0047,104.5065,6343.54,0.29,3
561385,15660,2011-07-27 09:13:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,135.36,1.39,136.75,1.17,0.0094,1.159002,156.88,1.27,10
561386,15660,2011-07-27 09:14:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,9.96,1.39,11.35,1.17,0.0094,1.159002,11.54,0.09,1
561387,13824,2011-07-27 09:22:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,196.86,1.87,198.73,1150.0,0.0051,1144.135,225234.42,1.0,10
561388,12753,2011-07-27 09:32:00,Japan,USA,Japan -> USA,GBP,USD,3680.4,22.45,3702.85,1.27,0.0107,1.256411,4624.1,39.38,37
561389,12971,2011-07-27 09:37:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,411.08,3.91,414.99,1150.0,0.0051,1144.135,470331.02,2.1,7
561390,17068,2011-07-27 09:52:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,239.0,1.27,240.27,355.0,0.0123,350.6335,83801.41,2.94,13
561391,16628,2011-07-27 09:59:00,United Kingdom,Bangladesh,United Kingdom -> Bangladesh,GBP,BDT,410.63,3.0,413.63,139.0,0.009,137.749,56563.87,3.7,26
561393,18241,2011-07-27 10:10:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,165.0,1.44,166.44,5.05,0.0123,4.987885,823.0,2.03,10
561394,17315,2011-07-27 10:10:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,144.8,1.42,146.22,71.0,0.0075,70.4675,10203.69,1.09,7
561395,13999,2011-07-27 10:29:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,358.7,2.48,361.18,71.0,0.0075,70.4675,25276.69,2.69,14
561396,13458,2011-07-27 10:40:00,United Kingdom,Kenya,United Kingdom -> Kenya,GBP,KES,794.58,4.69,799.27,200.0,0.014,197.2,156691.18,11.12,39
561397,16532,2011-07-27 10:41:00,United Kingdom,Ghana,United Kingdom -> Ghana,GBP,GHS,2606.4,10.95,2617.35,15.5,0.0124,15.3078,39898.25,32.32,2
561398,16767,2011-07-27 10:52:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,618.5,2.66,621.16,1.27,0.0101,1.257173,777.56,6.25,29
561399,15125,2011-07-27 10:53:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,1049.38,4.51,1053.89,1.27,0.0101,1.257173,1319.25,10.6,15
561430,15172,2011-07-27 11:29:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,360.54,1.91,362.45,355.0,0.0123,350.6335,126417.4,4.43,23
561453,13183,2011-07-27 11:47:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,353.76,2.9,356.66,5.05,0.0123,4.987885,1764.51,4.35,8
561455,15095,2011-07-27 11:58:00,United Kingdom,India,United Kingdom -> India,GBP,INR,267.32,1.37,268.69,105.0,0.0047,104.5065,27936.68,1.26,8
561462,14088,2011-07-27 12:19:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,313.5,1.55,315.05,1.27,0.0101,1.257173,394.12,3.17,3
561463,14527,2011-07-27 12:38:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,260.56,1.8,262.36,71.0,0.0075,70.4675,18361.01,1.95,21
561465,16447,2011-07-27 12:45:00,United Kingdom,Bangladesh,United Kingdom -> Bangladesh,GBP,BDT,259.01,1.89,260.9,139.0,0.009,137.749,35678.37,2.33,36
561466,17243,2011-07-27 12:50:00,United Kingdom,Romania,United Kingdom -> Romania,GBP,RON,160.2,1.31,161.51,5.8,0.0141,5.71822,916.06,2.26,11
561467,14040,2011-07-27 12:58:00,United Kingdom,Kenya,United Kingdom -> Kenya,GBP,KES,151.95,0.9,152.85,200.0,0.014,197.2,29964.54,2.13,7
561468,12709,2011-07-27 13:00:00,Germany,Nigeria,Germany -> Nigeria,GBP,NGN,440.7,2.29,442.99,1150.0,0.0076,1141.26,502953.28,3.35,9
561470,12523,2011-07-27 13:14:00,France,Ghana,France -> Ghana,GBP,GHS,204.75,1.89,206.64,15.5,0.011,15.3295,3138.72,2.25,13
561471,14911,2011-07-27 13:14:00,EIRE,Nigeria,EIRE -> Nigeria,GBP,NGN,660.26,2.64,662.9,1150.0,0.0127,1135.395,749655.9,8.39,20
561472,14911,2011-07-27 13:15:00,EIRE,Nigeria,EIRE -> Nigeria,GBP,NGN,104.25,1.49,105.74,1150.0,0.0127,1135.395,118364.93,1.32,4
561473,15078,2011-07-27 13:17:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,544.2,4.46,548.66,5.05,0.0123,4.987885,2714.41,6.69,25
561474,14680,2011-07-27 13:18:00,United Kingdom,Kenya,United Kingdom -> Kenya,GBP,KES,2688.27,15.86,2704.13,200.0,0.014,197.2,530126.84,37.64,22
561485,17841,2011-07-27 13:42:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,252.22,2.4,254.62,1150.0,0.0051,1144.135,288573.73,1.29,58
561488,16609,2011-07-27 13:51:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,375.13,3.08,378.21,5.05,0.0123,4.987885,1871.11,4.61,23
561502,14305,2011-07-27 14:14:00,United Kingdom,Ghana,United Kingdom -> Ghana,GBP,GHS,1044.2,4.39,1048.59,15.5,0.0124,15.3078,15984.4,12.95,62
561507,12397,2011-07-27 14:21:00,Belgium,Philippines,Belgium -> Philippines,GBP,PHP,1214.81,8.87,1223.68,71.0,0.009,70.361,85475.25,10.93,70
561508,16696,2011-07-27 14:23:00,United Kingdom,India,United Kingdom -> India,GBP,INR,99.0,1.37,100.37,105.0,0.0047,104.5065,10346.14,0.47,1
561511,15624,2011-07-27 15:02:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,208.63,1.55,210.18,1.27,0.0101,1.257173,262.28,2.11,13
561512,14534,2011-07-27 15:09:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,223.39,1.18,224.57,355.0,0.0123,350.6335,78328.02,2.75,43
561514,14331,2011-07-27 15:14:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,383.66,3.15,386.81,5.05,0.0123,4.987885,1913.65,4.72,24
561517,18226,2011-07-27 15:17:00,United Kingdom,Romania,United Kingdom -> Romania,GBP,RON,533.08,4.37,537.45,5.8,0.0141,5.71822,3048.27,7.52,21
561518,15261,2011-07-27 15:20:00,United Kingdom,Kenya,United Kingdom -> Kenya,GBP,KES,254.82,1.5,256.32,200.0,0.014,197.2,50250.5,3.57,19
561519,17870,2011-07-27 17:01:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,83.99,1.39,85.38,1.17,0.0094,1.159002,97.34,0.79,37
561520,17870,2011-07-27 17:03:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,30.42,1.39,31.81,1.17,0.0094,1.159002,35.26,0.29,11
561521,17870,2011-07-27 17:06:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,40.05,1.39,41.44,1.17,0.0094,1.159002,46.42,0.38,3
561522,17870,2011-07-27 17:08:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,15.45,1.39,16.84,1.17,0.0094,1.159002,17.91,0.15,3
561528,13098,2011-07-28 08:55:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,498.04,4.08,502.12,5.05,0.0123,4.987885,2484.17,6.13,17
561529,13013,2011-07-28 09:19:00,United Kingdom,India,United Kingdom -> India,GBP,INR,257.7,1.37,259.07,105.0,0.0047,104.5065,26931.33,1.21,13
561530,16174,2011-07-28 09:21:00,United Kingdom,India,United Kingdom -> India,GBP,INR,383.2,1.61,384.81,105.0,0.0047,104.5065,40046.89,1.8,2
561531,14364,2011-07-28 09:27:00,United Kingdom,India,United Kingdom -> India,GBP,INR,558.25,2.34,560.59,105.0,0.0047,104.5065,58340.75,2.62,11
561532,15061,2011-07-28 09:30:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,650.64,6.18,656.82,1150.0,0.0051,1144.135,744420.0,3.32,4
561533,16672,2011-07-28 09:32:00,United Kingdom,India,United Kingdom -> India,GBP,INR,585.0,2.46,587.46,105.0,0.0047,104.5065,61136.3,2.75,5
561534,14307,2011-07-28 09:45:00,United Kingdom,India,United Kingdom -> India,GBP,INR,612.91,2.57,615.48,105.0,0.0047,104.5065,64053.08,2.88,37
561535,15116,2011-07-28 09:48:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,311.32,2.55,313.87,5.05,0.0123,4.987885,1552.83,3.83,8
561537,13870,2011-07-28 09:58:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,469.31,2.96,472.27,1.17,0.0094,1.159002,543.93,4.41,17
561542,15105,2011-07-28 10:09:00,United Kingdom,India,United Kingdom -> India,GBP,INR,532.98,2.24,535.22,105.0,0.0047,104.5065,55699.87,2.51,19
561544,16170,2011-07-28 10:14:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,305.0,2.9,307.9,1150.0,0.0051,1144.135,348961.18,1.56,21
561570,14289,2011-07-28 10:24:00,United Kingdom,India,United Kingdom -> India,GBP,INR,109.26,1.37,110.63,105.0,0.0047,104.5065,11418.38,0.51,4
561583,13813,2011-07-28 10:33:00,Germany,Ghana,Germany -> Ghana,GBP,GHS,385.14,1.66,386.8,15.5,0.0094,15.3543,5913.56,3.62,17
561584,13534,2011-07-28 10:38:00,United Kingdom,Ghana,United Kingdom -> Ghana,GBP,GHS,307.35,1.97,309.32,15.5,0.0124,15.3078,4704.85,3.81,18
561585,13728,2011-07-28 10:46:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,141.15,1.39,142.54,1.17,0.0094,1.159002,163.59,1.33,9
561592,14560,2011-07-28 11:18:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,73.8,0.82,74.62,355.0,0.0123,350.6335,25876.75,0.91,2
